Transaction_ID,Date,Year,Month_Num,Month_Name,Quarter,Product_ID,Product_Name,Category,Customer_ID,Customer_Name,Region,Segment,Salesperson_ID,Salesperson_Name,Units_Sold,Unit_Price,Gross_Revenue,Discount,Net_Revenue,COGS,Gross_Profit,GP_Margin_Pct
TXN-1729,2022-07-13,2022,7,July,Q3,P003,Office Chair,Furniture,C009,Iota Ltd,West,SMB,S04,Fatima Noor,15,330.92,4963.8,496.38,4467.42,2730.09,1737.33,38.89
TXN-1730,2022-07-13,2022,7,July,Q3,P010,Headset Pro,Electronics,C011,Lambda Services,North,SMB,S01,Ali Raza,16,159.47,2551.52,0.0,2551.52,1173.7,1377.82,54.0
TXN-1731,2022-07-14,2022,7,July,Q3,P008,Mechanical Keyboard,Electronics,C004,Delta Systems,West,Enterprise,S04,Fatima Noor,9,93.02,837.18,0.0,837.18,351.62,485.56,58.0
TXN-1732,2022-07-14,2022,7,July,Q3,P004,Standing Desk,Furniture,C009,Iota Ltd,West,SMB,S04,Fatima Noor,13,616.99,8020.87,401.04,7619.83,4652.1,2967.73,38.95
TXN-1733,2022-07-14,2022,7,July,Q3,P001,Laptop Pro 15,Electronics,C001,Alpha Corp,North,Enterprise,S06,Zara Sheikh,4,1239.12,4956.48,495.65,4460.83,2577.37,1883.46,42.22
TXN-1734,2022-07-15,2022,7,July,Q3,P005,Monitor 27inch,Electronics,C010,Kappa Inc,Central,Enterprise,S05,Usman Tariq,13,461.06,5993.78,0.0,5993.78,2877.01,3116.77,52.0
TXN-1735,2022-07-15,2022,7,July,Q3,P010,Headset Pro,Electronics,C011,Lambda Services,North,SMB,S01,Ali Raza,17,143.08,2432.36,0.0,2432.36,1118.89,1313.47,54.0
TXN-1736,2022-07-15,2022,7,July,Q3,P009,Webcam HD,Electronics,C007,Eta Retail,South,SMB,S02,Sara Khan,12,78.83,945.96,47.3,898.66,416.22,482.44,53.68
TXN-1737,2022-07-15,2022,7,July,Q3,P010,Headset Pro,Electronics,C001,Alpha Corp,North,Enterprise,S01,Ali Raza,15,141.03,2115.45,0.0,2115.45,973.11,1142.34,54.0
TXN-1738,2022-07-16,2022,7,July,Q3,P005,Monitor 27inch,Electronics,C004,Delta Systems,West,Enterprise,S04,Fatima Noor,6,425.33,2551.98,255.2,2296.78,1224.95,1071.83,46.67
TXN-1739,2022-07-16,2022,7,July,Q3,P002,Wireless Mouse,Electronics,C011,Lambda Services,North,SMB,S01,Ali Raza,14,36.74,514.36,0.0,514.36,205.74,308.62,60.0
TXN-1740,2022-07-16,2022,7,July,Q3,P008,Mechanical Keyboard,Electronics,C011,Lambda Services,North,SMB,S06,Zara Sheikh,16,90.6,1449.6,0.0,1449.6,608.83,840.77,58.0
TXN-1741,2022-07-16,2022,7,July,Q3,P007,ERP License,Software,C001,Alpha Corp,North,Enterprise,S01,Ali Raza,2,1692.83,3385.66,338.57,3047.09,609.42,2437.67,80.0
TXN-1742,2022-07-16,2022,7,July,Q3,P003,Office Chair,Furniture,C003,Gamma LLC,East,SMB,S03,Ahmed Malik,19,330.22,6274.18,0.0,6274.18,3450.8,2823.38,45.0
TXN-1743,2022-07-16,2022,7,July,Q3,P005,Monitor 27inch,Electronics,C003,Gamma LLC,East,SMB,S03,Ahmed Malik,20,483.79,9675.8,0.0,9675.8,4644.38,5031.42,52.0
TXN-1744,2022-07-17,2022,7,July,Q3,P002,Wireless Mouse,Electronics,C004,Delta Systems,West,Enterprise,S04,Fatima Noor,20,37.76,755.2,37.76,717.44,302.08,415.36,57.89
TXN-1745,2022-07-17,2022,7,July,Q3,P003,Office Chair,Furniture,C004,Delta Systems,West,Enterprise,S04,Fatima Noor,20,329.99,6599.8,659.98,5939.82,3629.89,2309.93,38.89
TXN-1746,2022-07-17,2022,7,July,Q3,P003,Office Chair,Furniture,C010,Kappa Inc,Central,Enterprise,S05,Usman Tariq,6,362.55,2175.3,0.0,2175.3,1196.42,978.88,45.0
TXN-1747,2022-07-17,2022,7,July,Q3,P008,Mechanical Keyboard,Electronics,C010,Kappa Inc,Central,Enterprise,S05,Usman Tariq,8,93.15,745.2,0.0,745.2,312.98,432.22,58.0
TXN-1748,2022-07-18,2022,7,July,Q3,P001,Laptop Pro 15,Electronics,C004,Delta Systems,West,Enterprise,S04,Fatima Noor,5,1220.26,6101.3,0.0,6101.3,3172.68,2928.62,48.0
TXN-1749,2022-07-18,2022,7,July,Q3,P008,Mechanical Keyboard,Electronics,C010,Kappa Inc,Central,Enterprise,S05,Usman Tariq,18,95.05,1710.9,0.0,1710.9,718.58,992.32,58.0
TXN-1750,2022-07-19,2022,7,July,Q3,P008,Mechanical Keyboard,Electronics,C011,Lambda Services,North,SMB,S01,Ali Raza,20,95.6,1912.0,0.0,1912.0,803.04,1108.96,58.0
TXN-1751,2022-07-19,2022,7,July,Q3,P007,ERP License,Software,C009,Iota Ltd,West,SMB,S04,Fatima Noor,12,1907.95,22895.4,2289.54,20605.86,4121.17,16484.69,80.0
TXN-1752,2022-07-20,2022,7,July,Q3,P004,Standing Desk,Furniture,C008,Theta Corp,East,Enterprise,S03,Ahmed Malik,12,628.83,7545.96,754.6,6791.36,4376.66,2414.7,35.56
TXN-1753,2022-07-20,2022,7,July,Q3,P002,Wireless Mouse,Electronics,C007,Eta Retail,South,SMB,S02,Sara Khan,9,34.87,313.83,0.0,313.83,125.53,188.3,60.0
TXN-1754,2022-07-20,2022,7,July,Q3,P002,Wireless Mouse,Electronics,C005,Epsilon Trading,Central,SMB,S05,Usman Tariq,9,33.26,299.34,0.0,299.34,119.74,179.6,60.0
TXN-1755,2022-07-20,2022,7,July,Q3,P010,Headset Pro,Electronics,C009,Iota Ltd,West,SMB,S04,Fatima Noor,17,137.25,2333.25,0.0,2333.25,1073.3,1259.95,54.0
TXN-1756,2022-07-20,2022,7,July,Q3,P006,Accounting Software,Software,C007,Eta Retail,South,SMB,S02,Sara Khan,4,282.48,1129.92,112.99,1016.93,225.98,790.95,77.78
TXN-1757,2022-07-21,2022,7,July,Q3,P005,Monitor 27inch,Electronics,C009,Iota Ltd,West,SMB,S04,Fatima Noor,19,440.33,8366.27,0.0,8366.27,4015.81,4350.46,52.0
TXN-1758,2022-07-21,2022,7,July,Q3,P007,ERP License,Software,C004,Delta Systems,West,Enterprise,S04,Fatima Noor,18,1881.73,33871.14,1693.56,32177.58,6096.81,26080.77,81.05
TXN-1759,2022-07-21,2022,7,July,Q3,P003,Office Chair,Furniture,C006,Zeta Solutions,North,Enterprise,S06,Zara Sheikh,9,377.36,3396.24,339.62,3056.62,1867.93,1188.69,38.89
TXN-1760,2022-07-21,2022,7,July,Q3,P006,Accounting Software,Software,C012,Mu Technologies,South,Enterprise,S02,Sara Khan,5,315.98,1579.9,0.0,1579.9,315.98,1263.92,80.0
TXN-1761,2022-07-22,2022,7,July,Q3,P008,Mechanical Keyboard,Electronics,C012,Mu Technologies,South,Enterprise,S02,Sara Khan,4,90.66,362.64,18.13,344.51,152.31,192.2,55.79
TXN-1762,2022-07-22,2022,7,July,Q3,P006,Accounting Software,Software,C009,Iota Ltd,West,SMB,S04,Fatima Noor,6,293.69,1762.14,0.0,1762.14,352.43,1409.71,80.0
TXN-1763,2022-07-22,2022,7,July,Q3,P002,Wireless Mouse,Electronics,C003,Gamma LLC,East,SMB,S03,Ahmed Malik,20,34.64,692.8,0.0,692.8,277.12,415.68,60.0
TXN-1764,2022-07-23,2022,7,July,Q3,P004,Standing Desk,Furniture,C006,Zeta Solutions,North,Enterprise,S01,Ali Raza,20,574.15,11483.0,574.15,10908.85,6660.14,4248.71,38.95
TXN-1765,2022-07-23,2022,7,July,Q3,P007,ERP License,Software,C010,Kappa Inc,Central,Enterprise,S05,Usman Tariq,20,1672.55,33451.0,0.0,33451.0,6021.18,27429.82,82.0
TXN-1766,2022-07-23,2022,7,July,Q3,P008,Mechanical Keyboard,Electronics,C008,Theta Corp,East,Enterprise,S03,Ahmed Malik,7,100.33,702.31,70.23,632.08,294.97,337.11,53.33
TXN-1767,2022-07-23,2022,7,July,Q3,P005,Monitor 27inch,Electronics,C004,Delta Systems,West,Enterprise,S04,Fatima Noor,20,450.76,9015.2,0.0,9015.2,4327.3,4687.9,52.0
TXN-1768,2022-07-24,2022,7,July,Q3,P003,Office Chair,Furniture,C011,Lambda Services,North,SMB,S01,Ali Raza,12,335.4,4024.8,0.0,4024.8,2213.64,1811.16,45.0
TXN-1769,2022-07-24,2022,7,July,Q3,P003,Office Chair,Furniture,C002,Beta Industries,South,SMB,S02,Sara Khan,13,341.78,4443.14,222.16,4220.98,2443.73,1777.25,42.11
TXN-1770,2022-07-24,2022,7,July,Q3,P007,ERP License,Software,C010,Kappa Inc,Central,Enterprise,S05,Usman Tariq,17,1660.43,28227.31,0.0,28227.31,5080.92,23146.39,82.0
TXN-1771,2022-07-24,2022,7,July,Q3,P002,Wireless Mouse,Electronics,C009,Iota Ltd,West,SMB,S04,Fatima Noor,18,37.32,671.76,0.0,671.76,268.7,403.06,60.0
TXN-1772,2022-07-24,2022,7,July,Q3,P006,Accounting Software,Software,C005,Epsilon Trading,Central,SMB,S05,Usman Tariq,20,321.15,6423.0,321.15,6101.85,1284.6,4817.25,78.95
TXN-1773,2022-07-24,2022,7,July,Q3,P007,ERP License,Software,C010,Kappa Inc,Central,Enterprise,S05,Usman Tariq,9,1706.41,15357.69,1535.77,13821.92,2764.38,11057.54,80.0
TXN-1774,2022-07-25,2022,7,July,Q3,P009,Webcam HD,Electronics,C002,Beta Industries,South,SMB,S02,Sara Khan,11,84.65,931.15,93.12,838.03,409.71,428.32,51.11
TXN-1775,2022-07-25,2022,7,July,Q3,P005,Monitor 27inch,Electronics,C009,Iota Ltd,West,SMB,S04,Fatima Noor,15,483.56,7253.4,725.34,6528.06,3481.63,3046.43,46.67
TXN-1776,2022-07-26,2022,7,July,Q3,P004,Standing Desk,Furniture,C006,Zeta Solutions,North,Enterprise,S06,Zara Sheikh,15,659.34,9890.1,0.0,9890.1,5736.26,4153.84,42.0
TXN-1777,2022-07-26,2022,7,July,Q3,P008,Mechanical Keyboard,Electronics,C002,Beta Industries,South,SMB,S02,Sara Khan,3,93.22,279.66,0.0,279.66,117.46,162.2,58.0
TXN-1778,2022-07-26,2022,7,July,Q3,P004,Standing Desk,Furniture,C006,Zeta Solutions,North,Enterprise,S06,Zara Sheikh,12,621.64,7459.68,0.0,7459.68,4326.61,3133.07,42.0
TXN-1779,2022-07-26,2022,7,July,Q3,P005,Monitor 27inch,Electronics,C004,Delta Systems,West,Enterprise,S04,Fatima Noor,3,442.72,1328.16,0.0,1328.16,637.52,690.64,52.0
TXN-1780,2022-07-26,2022,7,July,Q3,P002,Wireless Mouse,Electronics,C009,Iota Ltd,West,SMB,S04,Fatima Noor,16,33.96,543.36,0.0,543.36,217.34,326.02,60.0
TXN-1781,2022-07-27,2022,7,July,Q3,P005,Monitor 27inch,Electronics,C003,Gamma LLC,East,SMB,S03,Ahmed Malik,16,467.07,7473.12,0.0,7473.12,3587.1,3886.02,52.0
TXN-1782,2022-07-27,2022,7,July,Q3,P004,Standing Desk,Furniture,C005,Epsilon Trading,Central,SMB,S05,Usman Tariq,8,590.51,4724.08,0.0,4724.08,2739.97,1984.11,42.0
TXN-1783,2022-07-27,2022,7,July,Q3,P010,Headset Pro,Electronics,C006,Zeta Solutions,North,Enterprise,S01,Ali Raza,4,139.94,559.76,0.0,559.76,257.49,302.27,54.0
TXN-1784,2022-07-27,2022,7,July,Q3,P008,Mechanical Keyboard,Electronics,C010,Kappa Inc,Central,Enterprise,S05,Usman Tariq,18,101.96,1835.28,91.76,1743.52,770.82,972.7,55.79
TXN-1785,2022-07-27,2022,7,July,Q3,P006,Accounting Software,Software,C010,Kappa Inc,Central,Enterprise,S05,Usman Tariq,16,318.05,5088.8,508.88,4579.92,1017.76,3562.16,77.78
TXN-1786,2022-07-27,2022,7,July,Q3,P005,Monitor 27inch,Electronics,C008,Theta Corp,East,Enterprise,S03,Ahmed Malik,17,434.18,7381.06,0.0,7381.06,3542.91,3838.15,52.0
TXN-1787,2022-07-28,2022,7,July,Q3,P003,Office Chair,Furniture,C001,Alpha Corp,North,Enterprise,S06,Zara Sheikh,16,374.62,5993.92,0.0,5993.92,3296.66,2697.26,45.0
TXN-1788,2022-07-28,2022,7,July,Q3,P009,Webcam HD,Electronics,C006,Zeta Solutions,North,Enterprise,S06,Zara Sheikh,6,78.46,470.76,0.0,470.76,207.13,263.63,56.0
TXN-1789,2022-07-28,2022,7,July,Q3,P009,Webcam HD,Electronics,C008,Theta Corp,East,Enterprise,S03,Ahmed Malik,1,72.83,72.83,0.0,72.83,32.05,40.78,55.99
TXN-1790,2022-07-28,2022,7,July,Q3,P007,ERP License,Software,C010,Kappa Inc,Central,Enterprise,S05,Usman Tariq,11,1760.14,19361.54,0.0,19361.54,3485.08,15876.46,82.0
TXN-1791,2022-07-28,2022,7,July,Q3,P003,Office Chair,Furniture,C009,Iota Ltd,West,SMB,S04,Fatima Noor,8,337.09,2696.72,269.67,2427.05,1483.2,943.85,38.89
TXN-1792,2022-07-28,2022,7,July,Q3,P006,Accounting Software,Software,C006,Zeta Solutions,North,Enterprise,S01,Ali Raza,16,295.36,4725.76,236.29,4489.47,945.15,3544.32,78.95
TXN-1793,2022-07-29,2022,7,July,Q3,P006,Accounting Software,Software,C007,Eta Retail,South,SMB,S02,Sara Khan,15,283.69,4255.35,0.0,4255.35,851.07,3404.28,80.0
TXN-1794,2022-07-29,2022,7,July,Q3,P010,Headset Pro,Electronics,C011,Lambda Services,North,SMB,S01,Ali Raza,4,154.26,617.04,0.0,617.04,283.84,333.2,54.0
TXN-1795,2022-07-29,2022,7,July,Q3,P009,Webcam HD,Electronics,C007,Eta Retail,South,SMB,S02,Sara Khan,7,74.52,521.64,0.0,521.64,229.52,292.12,56.0
TXN-1796,2022-07-29,2022,7,July,Q3,P008,Mechanical Keyboard,Electronics,C001,Alpha Corp,North,Enterprise,S01,Ali Raza,14,94.99,1329.86,132.99,1196.87,558.54,638.33,53.33
TXN-1797,2022-07-30,2022,7,July,Q3,P006,Accounting Software,Software,C008,Theta Corp,East,Enterprise,S03,Ahmed Malik,9,301.97,2717.73,271.77,2445.96,543.55,1902.41,77.78
TXN-1798,2022-07-30,2022,7,July,Q3,P001,Laptop Pro 15,Electronics,C007,Eta Retail,South,SMB,S02,Sara Khan,6,1115.53,6693.18,0.0,6693.18,3480.45,3212.73,48.0
TXN-1799,2022-07-30,2022,7,July,Q3,P008,Mechanical Keyboard,Electronics,C011,Lambda Services,North,SMB,S01,Ali Raza,15,98.72,1480.8,0.0,1480.8,621.94,858.86,58.0
TXN-1800,2022-07-30,2022,7,July,Q3,P006,Accounting Software,Software,C006,Zeta Solutions,North,Enterprise,S06,Zara Sheikh,12,276.03,3312.36,0.0,3312.36,662.47,2649.89,80.0
TXN-1801,2022-07-30,2022,7,July,Q3,P006,Accounting Software,Software,C011,Lambda Services,North,SMB,S01,Ali Raza,19,302.63,5749.97,575.0,5174.97,1149.99,4024.98,77.78
TXN-1802,2022-07-30,2022,7,July,Q3,P003,Office Chair,Furniture,C005,Epsilon Trading,Central,SMB,S05,Usman Tariq,11,359.7,3956.7,197.84,3758.86,2176.18,1582.68,42.11
TXN-1803,2022-07-31,2022,7,July,Q3,P002,Wireless Mouse,Electronics,C007,Eta Retail,South,SMB,S02,Sara Khan,15,35.74,536.1,0.0,536.1,214.44,321.66,60.0
TXN-1804,2022-07-31,2022,7,July,Q3,P003,Office Chair,Furniture,C011,Lambda Services,North,SMB,S06,Zara Sheikh,14,357.35,5002.9,500.29,4502.61,2751.59,1751.02,38.89
TXN-1805,2022-07-31,2022,7,July,Q3,P007,ERP License,Software,C002,Beta Industries,South,SMB,S02,Sara Khan,6,1754.96,10529.76,0.0,10529.76,1895.36,8634.4,82.0
TXN-1806,2022-07-31,2022,7,July,Q3,P006,Accounting Software,Software,C011,Lambda Services,North,SMB,S06,Zara Sheikh,9,304.04,2736.36,136.82,2599.54,547.27,2052.27,78.95
TXN-1807,2022-07-31,2022,7,July,Q3,P005,Monitor 27inch,Electronics,C008,Theta Corp,East,Enterprise,S03,Ahmed Malik,19,451.51,8578.69,428.93,8149.76,4117.77,4031.99,49.47
TXN-1808,2022-08-01,2022,8,August,Q3,P003,Office Chair,Furniture,C003,Gamma LLC,East,SMB,S03,Ahmed Malik,5,362.76,1813.8,0.0,1813.8,997.59,816.21,45.0
TXN-1809,2022-08-01,2022,8,August,Q3,P002,Wireless Mouse,Electronics,C004,Delta Systems,West,Enterprise,S04,Fatima Noor,13,32.78,426.14,0.0,426.14,170.46,255.68,60.0
TXN-1810,2022-08-01,2022,8,August,Q3,P008,Mechanical Keyboard,Electronics,C009,Iota Ltd,West,SMB,S04,Fatima Noor,1,99.12,99.12,9.91,89.21,41.63,47.58,53.33
TXN-1811,2022-08-01,2022,8,August,Q3,P002,Wireless Mouse,Electronics,C002,Beta Industries,South,SMB,S02,Sara Khan,20,33.07,661.4,33.07,628.33,264.56,363.77,57.89
TXN-1812,2022-08-01,2022,8,August,Q3,P005,Monitor 27inch,Electronics,C004,Delta Systems,West,Enterprise,S04,Fatima Noor,10,445.91,4459.1,0.0,4459.1,2140.37,2318.73,52.0
TXN-1813,2022-08-02,2022,8,August,Q3,P009,Webcam HD,Electronics,C003,Gamma LLC,East,SMB,S03,Ahmed Malik,2,81.07,162.14,0.0,162.14,71.34,90.8,56.0
TXN-1814,2022-08-02,2022,8,August,Q3,P008,Mechanical Keyboard,Electronics,C008,Theta Corp,East,Enterprise,S03,Ahmed Malik,18,94.16,1694.88,169.49,1525.39,711.85,813.54,53.33
TXN-1815,2022-08-02,2022,8,August,Q3,P003,Office Chair,Furniture,C010,Kappa Inc,Central,Enterprise,S05,Usman Tariq,19,346.36,6580.84,658.08,5922.76,3619.46,2303.3,38.89
TXN-1816,2022-08-03,2022,8,August,Q3,P006,Accounting Software,Software,C008,Theta Corp,East,Enterprise,S03,Ahmed Malik,3,296.22,888.66,0.0,888.66,177.73,710.93,80.0
TXN-1817,2022-08-03,2022,8,August,Q3,P007,ERP License,Software,C005,Epsilon Trading,Central,SMB,S05,Usman Tariq,10,1659.04,16590.4,1659.04,14931.36,2986.27,11945.09,80.0
TXN-1818,2022-08-03,2022,8,August,Q3,P003,Office Chair,Furniture,C006,Zeta Solutions,North,Enterprise,S06,Zara Sheikh,16,351.97,5631.52,281.58,5349.94,3097.34,2252.6,42.11
TXN-1819,2022-08-03,2022,8,August,Q3,P008,Mechanical Keyboard,Electronics,C005,Epsilon Trading,Central,SMB,S05,Usman Tariq,14,99.53,1393.42,139.34,1254.08,585.24,668.84,53.33
TXN-1820,2022-08-04,2022,8,August,Q3,P001,Laptop Pro 15,Electronics,C009,Iota Ltd,West,SMB,S04,Fatima Noor,7,1183.05,8281.35,828.14,7453.21,4306.3,3146.91,42.22
TXN-1821,2022-08-04,2022,8,August,Q3,P007,ERP License,Software,C007,Eta Retail,South,SMB,S02,Sara Khan,6,1861.9,11171.4,558.57,10612.83,2010.85,8601.98,81.05
TXN-1822,2022-08-04,2022,8,August,Q3,P007,ERP License,Software,C004,Delta Systems,West,Enterprise,S04,Fatima Noor,3,1777.6,5332.8,0.0,5332.8,959.9,4372.9,82.0
TXN-1823,2022-08-05,2022,8,August,Q3,P010,Headset Pro,Electronics,C012,Mu Technologies,South,Enterprise,S02,Sara Khan,10,152.54,1525.4,152.54,1372.86,701.68,671.18,48.89
TXN-1824,2022-08-05,2022,8,August,Q3,P005,Monitor 27inch,Electronics,C007,Eta Retail,South,SMB,S02,Sara Khan,3,427.13,1281.39,0.0,1281.39,615.07,666.32,52.0
TXN-1825,2022-08-05,2022,8,August,Q3,P002,Wireless Mouse,Electronics,C011,Lambda Services,North,SMB,S06,Zara Sheikh,20,34.74,694.8,69.48,625.32,277.92,347.4,55.56
TXN-1826,2022-08-05,2022,8,August,Q3,P008,Mechanical Keyboard,Electronics,C004,Delta Systems,West,Enterprise,S04,Fatima Noor,1,89.71,89.71,8.97,80.74,37.68,43.06,53.33
TXN-1827,2022-08-05,2022,8,August,Q3,P001,Laptop Pro 15,Electronics,C003,Gamma LLC,East,SMB,S03,Ahmed Malik,10,1155.69,11556.9,577.85,10979.05,6009.59,4969.46,45.26
TXN-1828,2022-08-05,2022,8,August,Q3,P001,Laptop Pro 15,Electronics,C004,Delta Systems,West,Enterprise,S04,Fatima Noor,5,1106.83,5534.15,0.0,5534.15,2877.76,2656.39,48.0
TXN-1829,2022-08-06,2022,8,August,Q3,P007,ERP License,Software,C005,Epsilon Trading,Central,SMB,S05,Usman Tariq,12,1789.54,21474.48,0.0,21474.48,3865.41,17609.07,82.0
TXN-1830,2022-08-06,2022,8,August,Q3,P006,Accounting Software,Software,C002,Beta Industries,South,SMB,S02,Sara Khan,2,287.83,575.66,28.78,546.88,115.13,431.75,78.95
TXN-1831,2022-08-06,2022,8,August,Q3,P002,Wireless Mouse,Electronics,C009,Iota Ltd,West,SMB,S04,Fatima Noor,6,33.28,199.68,0.0,199.68,79.87,119.81,60.0
TXN-1832,2022-08-06,2022,8,August,Q3,P007,ERP License,Software,C001,Alpha Corp,North,Enterprise,S01,Ali Raza,8,1766.82,14134.56,706.73,13427.83,2544.22,10883.61,81.05
TXN-1833,2022-08-07,2022,8,August,Q3,P001,Laptop Pro 15,Electronics,C004,Delta Systems,West,Enterprise,S04,Fatima Noor,4,1204.06,4816.24,0.0,4816.24,2504.44,2311.8,48.0
TXN-1834,2022-08-07,2022,8,August,Q3,P008,Mechanical Keyboard,Electronics,C007,Eta Retail,South,SMB,S02,Sara Khan,11,89.81,987.91,0.0,987.91,414.92,572.99,58.0
TXN-1835,2022-08-07,2022,8,August,Q3,P009,Webcam HD,Electronics,C009,Iota Ltd,West,SMB,S04,Fatima Noor,9,78.76,708.84,0.0,708.84,311.89,396.95,56.0
TXN-1836,2022-08-08,2022,8,August,Q3,P006,Accounting Software,Software,C001,Alpha Corp,North,Enterprise,S01,Ali Raza,4,286.37,1145.48,57.27,1088.21,229.1,859.11,78.95
TXN-1837,2022-08-08,2022,8,August,Q3,P006,Accounting Software,Software,C001,Alpha Corp,North,Enterprise,S01,Ali Raza,9,303.05,2727.45,136.37,2591.08,545.49,2045.59,78.95
TXN-1838,2022-08-08,2022,8,August,Q3,P004,Standing Desk,Furniture,C001,Alpha Corp,North,Enterprise,S01,Ali Raza,19,648.12,12314.28,615.71,11698.57,7142.28,4556.29,38.95
TXN-1839,2022-08-09,2022,8,August,Q3,P003,Office Chair,Furniture,C006,Zeta Solutions,North,Enterprise,S01,Ali Raza,8,330.83,2646.64,0.0,2646.64,1455.65,1190.99,45.0
TXN-1840,2022-08-09,2022,8,August,Q3,P010,Headset Pro,Electronics,C006,Zeta Solutions,North,Enterprise,S01,Ali Raza,2,145.56,291.12,0.0,291.12,133.92,157.2,54.0
TXN-1841,2022-08-09,2022,8,August,Q3,P009,Webcam HD,Electronics,C002,Beta Industries,South,SMB,S02,Sara Khan,16,75.62,1209.92,120.99,1088.93,532.36,556.57,51.11
TXN-1842,2022-08-09,2022,8,August,Q3,P006,Accounting Software,Software,C008,Theta Corp,East,Enterprise,S03,Ahmed Malik,1,308.05,308.05,0.0,308.05,61.61,246.44,80.0
TXN-1843,2022-08-09,2022,8,August,Q3,P003,Office Chair,Furniture,C005,Epsilon Trading,Central,SMB,S05,Usman Tariq,16,361.57,5785.12,578.51,5206.61,3181.82,2024.79,38.89
TXN-1844,2022-08-09,2022,8,August,Q3,P005,Monitor 27inch,Electronics,C009,Iota Ltd,West,SMB,S04,Fatima Noor,7,454.8,3183.6,318.36,2865.24,1528.13,1337.11,46.67
TXN-1845,2022-08-10,2022,8,August,Q3,P006,Accounting Software,Software,C012,Mu Technologies,South,Enterprise,S02,Sara Khan,9,316.59,2849.31,284.93,2564.38,569.86,1994.52,77.78
TXN-1846,2022-08-10,2022,8,August,Q3,P009,Webcam HD,Electronics,C003,Gamma LLC,East,SMB,S03,Ahmed Malik,17,74.64,1268.88,0.0,1268.88,558.31,710.57,56.0
TXN-1847,2022-08-10,2022,8,August,Q3,P005,Monitor 27inch,Electronics,C009,Iota Ltd,West,SMB,S04,Fatima Noor,15,414.05,6210.75,621.08,5589.67,2981.16,2608.51,46.67
TXN-1848,2022-08-10,2022,8,August,Q3,P007,ERP License,Software,C012,Mu Technologies,South,Enterprise,S02,Sara Khan,1,1834.48,1834.48,0.0,1834.48,330.21,1504.27,82.0
TXN-1849,2022-08-11,2022,8,August,Q3,P004,Standing Desk,Furniture,C006,Zeta Solutions,North,Enterprise,S01,Ali Raza,18,651.65,11729.7,0.0,11729.7,6803.23,4926.47,42.0
TXN-1850,2022-08-11,2022,8,August,Q3,P009,Webcam HD,Electronics,C011,Lambda Services,North,SMB,S06,Zara Sheikh,18,74.63,1343.34,0.0,1343.34,591.07,752.27,56.0
TXN-1851,2022-08-11,2022,8,August,Q3,P006,Accounting Software,Software,C007,Eta Retail,South,SMB,S02,Sara Khan,4,279.68,1118.72,0.0,1118.72,223.74,894.98,80.0
TXN-1852,2022-08-11,2022,8,August,Q3,P001,Laptop Pro 15,Electronics,C003,Gamma LLC,East,SMB,S03,Ahmed Malik,2,1142.8,2285.6,114.28,2171.32,1188.51,982.81,45.26
TXN-1853,2022-08-11,2022,8,August,Q3,P004,Standing Desk,Furniture,C002,Beta Industries,South,SMB,S02,Sara Khan,19,634.06,12047.14,602.36,11444.78,6987.34,4457.44,38.95
TXN-1854,2022-08-11,2022,8,August,Q3,P008,Mechanical Keyboard,Electronics,C009,Iota Ltd,West,SMB,S04,Fatima Noor,2,92.97,185.94,18.59,167.35,78.09,89.26,53.34
TXN-1855,2022-08-12,2022,8,August,Q3,P001,Laptop Pro 15,Electronics,C004,Delta Systems,West,Enterprise,S04,Fatima Noor,3,1193.87,3581.61,0.0,3581.61,1862.44,1719.17,48.0
TXN-1856,2022-08-12,2022,8,August,Q3,P006,Accounting Software,Software,C009,Iota Ltd,West,SMB,S04,Fatima Noor,12,313.08,3756.96,0.0,3756.96,751.39,3005.57,80.0
TXN-1857,2022-08-13,2022,8,August,Q3,P005,Monitor 27inch,Electronics,C009,Iota Ltd,West,SMB,S04,Fatima Noor,3,474.08,1422.24,0.0,1422.24,682.68,739.56,52.0
TXN-1858,2022-08-13,2022,8,August,Q3,P004,Standing Desk,Furniture,C009,Iota Ltd,West,SMB,S04,Fatima Noor,4,642.34,2569.36,256.94,2312.42,1490.23,822.19,35.56
TXN-1859,2022-08-13,2022,8,August,Q3,P007,ERP License,Software,C004,Delta Systems,West,Enterprise,S04,Fatima Noor,17,1845.18,31368.06,3136.81,28231.25,5646.25,22585.0,80.0
TXN-1860,2022-08-13,2022,8,August,Q3,P003,Office Chair,Furniture,C009,Iota Ltd,West,SMB,S04,Fatima Noor,4,364.91,1459.64,145.96,1313.68,802.8,510.88,38.89
TXN-1861,2022-08-13,2022,8,August,Q3,P006,Accounting Software,Software,C011,Lambda Services,North,SMB,S06,Zara Sheikh,14,317.31,4442.34,0.0,4442.34,888.47,3553.87,80.0
TXN-1862,2022-08-13,2022,8,August,Q3,P003,Office Chair,Furniture,C009,Iota Ltd,West,SMB,S04,Fatima Noor,17,340.9,5795.3,0.0,5795.3,3187.42,2607.88,45.0
TXN-1863,2022-08-14,2022,8,August,Q3,P010,Headset Pro,Electronics,C008,Theta Corp,East,Enterprise,S03,Ahmed Malik,11,150.19,1652.09,0.0,1652.09,759.96,892.13,54.0
TXN-1864,2022-08-14,2022,8,August,Q3,P006,Accounting Software,Software,C007,Eta Retail,South,SMB,S02,Sara Khan,11,304.19,3346.09,334.61,3011.48,669.22,2342.26,77.78
